GeoID,x_coor,y_coor,y,yhat,residual,influ,CooksD,beta_Intercept,beta_z_pct_bachelor_higher,beta_z_gini,beta_z_pct_manuf,beta_z_log_pop_den,beta_z_log_3rd_party,se_Intercept,se_z_pct_bachelor_higher,se_z_gini,se_z_pct_manuf,se_z_log_pop_den,se_z_log_3rd_party,t_Intercept,t_z_pct_bachelor_higher,t_z_gini,t_z_pct_manuf,t_z_log_pop_den,t_z_log_3rd_party
1047.0,-9696645.481,3806235.8189999997,2.178824211,2.2029068271879,-0.024082616187900197,0.1642332225274199,1.6880601857864786e-05,-1.7565464702336704,0.9361071501791897,0.38298102874607487,0.04242743733482932,0.12626045843278066,-1.1082658013471751,0.32397431689286976,0.209089094353368,0.12051008844867442,0.1499680980587566,0.2847504692479107,0.18666147515441367,-5.421869508299686,4.477073053830035,3.177999731609089,0.2829097513672975,0.44340737617136367,-5.937303347840653
1049.0,-9551631.484,4090820.127,-1.274164055,-1.4588241195379705,0.18466006453797057,0.13679228552954348,0.0007749376059900299,-1.6271660246462916,0.9354108477615003,0.40750443618351406,0.06434528695185611,0.06333379116303911,-1.0216170299531713,0.3282935446866124,0.21700216010201884,0.12669260444374555,0.1561727240837184,0.29713141214535016,0.18758493094423248,-4.956436247321211,4.310606158582648,3.216481640524293,0.41201360435618056,0.21315077630384502,-5.446157240940051
1051.0,-9590046.085,3841985.288,-0.707556672,-0.7308475827327316,0.023290910732731596,0.0832530799285187,6.652181996734865e-06,-1.835813385451616,0.9578254895056044,0.36321417104399356,0.06832630132668656,0.18578604485699335,-1.160259544448043,0.33572256008833723,0.20975762563659964,0.12268079563454415,0.1509923600105801,0.29097527749736324,0.195096019789037,-5.468245520850807,4.566344067819568,2.960644077708611,0.45251495719319107,0.6384942612819637,-5.947120529176686
1053.0,-9702803.676,3649159.966,-0.202577697,-0.4161740328776755,0.21359633587767551,0.06916739626704241,0.0004508537036687942,-1.8460260864721518,0.9344668109911736,0.3607150270027159,0.03569228716101974,0.17871107376495907,-1.1672993885081109,0.3378841761412481,0.21701943646094005,0.12370015167972226,0.1564441908125159,0.2952204710006738,0.19509200236131233,-5.463487836436721,4.305912992080607,2.9160435302994596,0.22814709178811052,0.6053478376997481,-5.983327734502724
1055.0,-9577346.58,4034888.8989999997,-0.646328804,-1.0122262944869018,0.3658974904869018,0.1042062482810161,0.0021522184756289724,-1.668240533976441,0.9409133115882241,0.4007819844016864,0.06564831079483172,0.08632854683591515,-1.0480070023375248,0.3264803887774911,0.21414761685317046,0.12449963544932555,0.15387913355485186,0.2935348022566308,0.1870171638587805,-5.109772566196652,4.393760366865805,3.219141830859534,0.4266225658947493,0.29409986881364775,-5.603801173719492
1057.0,-9767089.186,3991450.485,-1.123193582,-0.35379482363991466,-0.7693987583600854,0.07856841521018332,0.006781324963908433,-1.5422981496832344,0.9384257669016532,0.45648385596062435,0.05227931337392858,-0.02255431171531631,-0.9410368515309389,0.33545719902945526,0.22555201635934125,0.12476058855121058,0.1672559033680734,0.30002916284943376,0.18389997967000318,-4.597600391779968,4.160573609799114,3.6588786672263174,0.31257081108150536,-0.07517373145034884,-5.117112319531354
1059.0,-9778670.786,4088373.626,-0.9967054679999999,-1.3933074775165735,0.39660200951657354,0.270650637753763,0.009906892519183027,-1.3028073531422533,0.9114464875290595,0.5330728688446028,0.06972046626856981,-0.1829819122716546,-0.7433891673617016,0.33160537783368566,0.24153444267048296,0.13523296377293254,0.18653961507239283,0.30421335806030114,0.17187635403665955,-3.9287883738594465,3.7735673531766825,3.9418855726602042,0.37375688934231205,-0.6014920365048005,-4.3251392637939245
1061.0,-9555590.651,3645083.466,-1.35113351,-0.43017621459491906,-0.9209572954050809,0.10389909671438255,0.01358522130641394,-1.88566666558983,0.9544476146244916,0.3494909769706737,0.06459060407171108,0.2132785773760197,-1.19436529845673,0.3390953697424357,0.2135126295297858,0.12339883774863568,0.15443588700304872,0.2921942927549336,0.19685122172638045,-5.560874119343218,4.470216196233688,2.832206391462044,0.4182357179095037,0.7299204079762731,-6.067350194640273
1063.0,-9790883.841,3875832.108,3.0525737189999997,2.6204663908132986,0.43210732818670117,0.21120132383431917,0.007845802004120817,-1.571746480458978,0.91721321613031,0.4328193185632491,0.005698480386355875,-0.009151864540204814,-0.984795854932552,0.31761569767951037,0.21389968193126518,0.11995343022880178,0.15443218829518637,0.2860598010071227,0.17865402903741917,-4.948579342715442,4.28805320255244,3.608227940940748,0.036899563810257135,-0.03199283684035332,-5.512307000511508
1065.0,-9754831.187,3863900.545,1.617715609,1.1690318200973624,0.4486837889026376,0.05205867488999298,0.0014437790784954446,-1.6760622311635658,0.9305421282626839,0.4058271283248059,0.02703166310984974,0.067117726809043,-1.0533341223603176,0.323401492061134,0.2110644683111791,0.12039708901060524,0.1513870993390318,0.2867352503106014,0.18480150989241648,-5.182605128014476,4.40880521344197,3.370738708550158,0.1785598854055078,0.23407560366693247,-5.699813399649838
1067.0,-9488982.437,3699912.455,-0.35843383,0.08442035133636505,-0.44285418133636506,0.07818204758588956,0.0022337162664015403,-1.917562274703311,0.9671854988508991,0.3415259585865529,0.0757682668761284,0.23737832912133894,-1.2160433937703117,0.34525459636744216,0.21260144800328587,0.12437845295082163,0.15399188919496984,0.29491422108594434,0.20151334478569174,-5.55405284934286,4.549289329562566,2.7458611237236554,0.49202764686001,0.8049063495387081,-6.0345551559553865
1069.0,-9495811.271,3652709.635,-0.56454562,-0.023015137803695573,-0.5415304821963044,0.1193926043511297,0.005589183584569913,-1.891197632099393,0.9586539231400819,0.3477500078319611,0.07052736876790522,0.21913691679058378,-1.1984299776563392,0.3396329897894061,0.21287177334523288,0.12352829489795122,0.15416668093591157,0.2921432616920796,0.1973819912375831,-5.568356693712396,4.503433724796141,2.815144563593654,0.457474782097852,0.7501008769511006,-6.071627761692925
1071.0,-9573412.645,4134003.26,-1.047321786,-1.3093933047782351,0.2620715187782352,0.09302126028710406,0.0009614295078991571,-1.5838474333873858,0.9299544812525556,0.41907254037636776,0.06453070104111022,0.038581186182631996,-0.9879805850146008,0.336329652610875,0.22266897213538314,0.1306045856342486,0.16135329097832385,0.3046700435349841,0.1908655178505175,-4.709211397485245,4.1763990390504055,3.208712300117538,0.3999342105131234,0.1266326867419831,-5.176317839602488
1073.0,-9673269.769,3969167.939,1.2147394040000001,0.866434155516782,0.3483052484832181,0.22495052199501775,0.005623905019340232,-1.7005272430717921,0.946702138368322,0.4014458044468901,0.06254231304133777,0.09873023484571483,-1.063527376807384,0.330363873695849,0.21373995902391224,0.12299048162657003,0.15370300476874196,0.2934376646287117,0.18885817896983087,-5.147437048874751,4.429223916256151,3.2640396162182723,0.406903645998577,0.33646067545772884,-5.631354610155789
1075.0,-9806929.572,3999231.986,-1.2336295,0.2898821313671893,-1.5235116313671893,0.05531916332247592,0.01781093551025019,-1.4421093258788364,0.9443401345791599,0.5010208221778352,0.05588312953139348,-0.11280512053994045,-0.8533333854466076,0.3470623937730019,0.23697259569708662,0.12828906272115076,0.1820192996726113,0.30897544216294975,0.18318683529784352,-4.1551875160005265,3.9850183174187586,3.905405586030779,0.3070176054512218,-0.36509413094535986,-4.658268068549646
1077.0,-9757615.686,4150515.111,-0.526046385,-0.6159435065092694,0.08989712150926943,0.09653177004009085,0.00011831120060236577,-1.1313156851879815,0.8721356454689687,0.5511283841597255,0.04243691978179101,-0.285603849533777,-0.6424716880814312,0.3071642908845591,0.24064700826538302,0.13595213996074704,0.1837420478423342,0.2940733104308051,0.15741374652549123,-3.6830963714241167,3.6241283519601732,4.053841184985031,0.23095921853557103,-0.9711994914308248,-4.081420474782936
1079.0,-9719399.188,4099185.9560000002,-0.594790921,-1.1917425668257673,0.5969516458257673,0.0901062757707535,0.004801111582165959,-1.4318231191769721,0.9177411485813646,0.4779105286576278,0.06433621496310346,-0.07664695135653256,-0.8582168975424262,0.3357714432743294,0.23360307095681587,0.13280627301267423,0.17544572390291974,0.3054397457361122,0.18162362098646173,-4.2642790143626215,3.9286347770274785,3.598553877135148,0.36670152758298596,-0.25093967771552717,-4.72524935292639
1081.0,-9501703.34,3842484.9469999997,0.214876407,0.24919787308897678,-0.03432146608897679,0.19780238643588735,4.482189858071148e-05,-1.8971445280379768,0.9712306902751364,0.34733263156397354,0.08046483022951653,0.22870516115585363,-1.2018343356364274,0.3461658533995222,0.2111382437823077,0.12476343779255566,0.1524662260753057,0.29671137013149834,0.202401985972204,-5.480449644027758,4.599975224178315,2.783929632826277,0.5277551120716635,0.770800124897454,-5.9378584150922125
1083.0,-9682805.442,4138140.8260000004,-0.639348881,-0.5670949876562514,-0.07225389334374854,0.07075740497765082,5.295731736058768e-05,-1.4392084496025526,0.9128689898178074,0.46908232929481813,0.06581205782965198,-0.06151684370170558,-0.8657862772725021,0.34191672239425214,0.23483090825210454,0.13636575000862713,0.1758695962934944,0.3102001715079919,0.18687892926222657,-4.20923679755871,3.887345991260187,3.439883763079379,0.3742094097937406,-0.19831337746414068,-4.632872634119386
1085.0,-9645837.841,3783707.439,2.475670835,2.375288690115634,0.10038214488436603,0.15156520996626988,0.00026264269232791705,-1.8209696041609638,0.9482033572253785,0.36659292547050815,0.05560779149071283,0.17089859396308246,-1.151025542254367,0.3318749434561276,0.20984159113388481,0.12181040276910653,0.15095352641101065,0.2882569542407361,0.19235914483882477,-5.48691499634617,4.518662635475339,3.009537093193843,0.36837689594150985,0.5928689367208033,-5.983731853345451
1087.0,-9539258.124,3814084.3030000003,3.125404033,0.5460529661584648,2.5793510668415354,0.0565148984848157,0.05228818444105612,-1.866365197927366,0.962536744901294,0.3549281433055772,0.0732823266906625,0.2065306602110963,-1.181310421209184,0.339244356279006,0.21033255921517954,0.12335831839024676,0.1517842709854313,0.2924693422531735,0.19758029622480056,-5.501536468870257,4.576261271639719,2.8772128863069795,0.48280580204319296,0.7061617420136804,-5.978887792865371
1089.0,-9634767.69,4131756.909,0.419619849,0.3070864047214491,0.11253344427855089,0.27877955649439584,0.0008401907178357471,-1.5233784637675956,0.9230832501125347,0.4399290179232728,0.0640702111329581,-0.003047961787319862,-0.9376513475494679,0.3387608715515916,0.2278299036607642,0.1327030392006886,0.16719550485594475,0.30730977122346176,0.18927471374627347,-4.496913875531792,4.051633412824481,3.315138979281117,0.38320534507288845,-0.009918206554856085,-4.953917662802059
1091.0,-9772645.475,3795949.673,1.091293369,1.4068776124393443,-0.3155842434393443,0.13027564539362374,0.0021233441205925686,-1.652180747559417,0.9105150469804031,0.408470132787111,0.006571514241313026,0.049206979163817666,-1.041490686722811,0.31496114157951133,0.21070600058896014,0.11982004233755005,0.15103384717369672,0.2829616192016016,0.1793431891588686,-5.24566535183937,4.3212582671369315,3.4090301156495397,0.04351020889877383,0.17389983596594835,-5.807249729457088
1093.0,-9783587.474,4047230.223,-1.4764405880000002,-0.37825527748922916,-1.098185310510771,0.07455022123802237,0.012995239145978311,-1.3892390139258863,0.9276955486860068,0.5095498513567759,0.06456076521265178,-0.13054008184091506,-0.8140993287461452,0.3357895511400274,0.2370768148803705,0.13040168315088757,0.1815940505748491,0.3043086672586971,0.1763384120743222,-4.137231218807522,3.9130589347343987,3.907540447673337,0.3555224689811148,-0.42897260540377935,-4.616687420339381
1095.0,-9607572.387,4078203.795,-1.278375086,-0.5767699008136778,-0.7016051851863222,0.10275720706010633,0.00777799581912021,-1.5854861414788342,0.9301271644110871,0.42065714442396746,0.060171657879505576,0.033404809516060514,-0.9904881362265332,0.3243338538959435,0.2180789191587049,0.12601620906312994,0.15733291520106382,0.2953716613447868,0.183713308585256,-4.888438633321047,4.2650943429071,3.338119338387907,0.3824479944492805,0.1130941586067295,-5.391488204388178
1097.0,-9819107.782,3604200.861,0.528873779,-0.12440170939577055,0.6532754883957705,0.28351242645363645,0.02917677533146242,-1.8042151249769813,0.8895312139530345,0.375158706898034,-0.036586868862656274,0.13259905597417937,-1.1384258010212505,0.3517524558230283,0.23973849359458166,0.13142202299432681,0.178064458507619,0.328238870223923,0.20105464257338487,-5.129218275834037,3.710422972196146,2.8546106531492725,-0.20546980104449533,0.40397121731414964,-5.662270646676191
1099.0,-9725419.176,3707216.459,0.519729283,0.9572303770883903,-0.43750109408839033,0.08585411891682626,0.0024343229851740487,-1.7891157154713584,0.9270393236381513,0.3745045233360782,0.027899259952234412,0.14173303143907667,-1.1305231020212032,0.3296118478102214,0.2136802378693679,0.12214265519131509,0.15368019257182666,0.29002891621853827,0.18974976416629652,-5.427947227496102,4.338442023847293,3.0661239740488893,0.18154102676045858,0.4886858637649775,-5.957968416922056
1101.0,-9596621.461000001,3792380.805,1.826258359,1.2268260369740742,0.5994323220259259,0.15448661221085339,0.009612137549552518,-1.8561460740247242,0.9576800539758019,0.357713185914014,0.06593093406397056,0.1965800785078573,-1.1743757740599752,0.3372771555633688,0.21021045818826273,0.12279861091368893,0.15149569013574915,0.291006765143388,0.1962207821431815,-5.503325806114328,4.555815453853926,2.913006777946688,0.4352000641397291,0.6755172114675624,-5.984971424703821
1103.0,-9668463.502999999,4089852.913,-0.72805204,-0.621682317859545,-0.10636972214045504,0.0867698460819504,0.00014572503941616158,-1.5104557574354334,0.9229498386842562,0.44549413631274365,0.05839839530530964,-0.01863118731825962,-0.9305454694441923,0.327335171779186,0.22436813160942348,0.1282972345405955,0.1641009806442754,0.29923604521441666,0.18193285289642008,-4.614401041066121,4.113551385679464,3.4723596179446994,0.35586865523918393,-0.06226251020297204,-5.114774240219166
1105.0,-9717543.348,3847468.006,2.447251895,2.199380268879893,0.24787162612010682,0.10127741184852504,0.0009536844525481338,-1.7461688614617221,0.9400798974383954,0.38719804432847515,0.04154961074560129,0.11791007360570065,-1.1001172222788504,0.32758985154179665,0.20978887116634265,0.12097183793723926,0.15031074841326192,0.28746773032670037,0.18881616846432275,-5.330350904472177,4.481076103855868,3.2007287888719627,0.2764247479585789,0.410168033370906,-5.826393106195883
